customer_id,age,gender,join_date,city,occupation,monthly_income_EGP,credit_score
102278,51,M,2019-12-04,Giza,Teacher,8708.62,694
102279,59,F,2020-09-14,Giza,Engineer,14986.06,678
102280,72,M,2021-06-12,Mansoura,Engineer,7495.89,550
102281,61,M,2019-07-13,Cairo,Accountant,2266.86,510
102282,66,M,2019-05-09,Ismailia,Student,11864.94,712
102283,57,M,2025-11-10,Damanhour,Teacher,3531.55,640
102284,28,F,2020-11-03,Tanta,Unemployed,16097.37,564
102285,20,F,2026-08-21,Damanhour,Sales,1500.0,715
102286,23,M,2019-10-16,Suez,Clerk,1500.0,604
102287,26,M,2021-04-29,Giza,Clerk,1500.0,597
102288,23,M,2019-06-26,Suez,Manager,8653.44,580
102289,26,M,2019-07-31,Suez,Teacher,9702.96,589
102290,56,M,2020-05-17,Damanhour,Unemployed,13095.53,586
102291,48,F,2019-09-27,Suez,Unemployed,7482.38,676
102292,49,F,2019-05-09,Damanhour,Manager,5227.94,774
102293,58,F,2019-08-02,Damanhour,Student,23466.2,538
102294,67,F,2019-01-26,Mansoura,Unemployed,21351.08,622
102295,29,F,2021-05-03,Tanta,Accountant,19889.62,636
102296,25,F,2020-04-19,Luxor,Sales,14471.17,687
102297,25,M,2019-03-11,Luxor,Unemployed,15108.05,729
102298,67,F,2019-05-12,Cairo,Engineer,5558.42,637
102299,45,M,2019-03-17,Damanhour,Unemployed,13154.87,599
102300,37,M,2020-10-25,Cairo,Accountant,4481.06,696
102301,64,F,2019-03-11,Damanhour,Teacher,3573.81,518
102302,24,M,2021-09-09,Ismailia,Manager,1500.0,478
102303,28,M,2019-01-15,Aswan,Clerk,15248.57,850
102304,37,F,2019-07-20,Giza,Teacher,13309.37,585
102305,33,M,2023-03-30,Giza,Engineer,9576.92,616
102306,21,M,2021-06-06,Tanta,Accountant,8529.55,693
102307,23,F,2019-02-23,Suez,Sales,1500.0,677
102308,39,F,2022-04-19,Tanta,Sales,14051.2,720
102309,43,F,2020-04-20,Luxor,Manager,9475.68,725
102310,20,M,2022-08-06,Luxor,Freelancer,19167.98,534
102311,58,M,2020-10-04,Tanta,Sales,13169.69,751
102312,59,F,2021-03-12,Luxor,Engineer,17646.27,690
102313,31,F,2028-08-26,Luxor,Accountant,11942.08,680
102314,28,M,2019-07-05,Tanta,Unemployed,13453.42,683
102315,35,M,2020-11-15,Tanta,Clerk,19449.01,471
102316,71,M,2020-03-07,Mansoura,Teacher,10460.89,633
102317,29,F,2019-01-29,Cairo,Sales,15774.84,572
102318,40,M,2019-01-11,Suez,Sales,8451.8,561
102319,29,F,2019-03-30,Giza,Unemployed,10951.14,610
102320,30,M,2021-01-03,Cairo,Engineer,24748.19,716
102321,42,F,2020-08-09,Ismailia,Clerk,17124.05,672
102322,62,F,2020-07-18,Tanta,Sales,7668.33,684
102323,68,F,2019-01-23,Cairo,Clerk,15383.35,614
102324,36,M,2020-03-19,Aswan,Doctor,1760.15,680
102325,72,F,2023-12-15,Aswan,Unemployed,10230.46,634
102326,63,F,2019-12-21,Alexandria,Freelancer,4372.61,725
102327,53,M,2020-11-17,Luxor,Freelancer,15615.25,705
102328,62,F,2021-11-25,Ismailia,Freelancer,10488.55,662
102329,25,F,2021-12-08,Mansoura,Engineer,14267.83,585
102330,46,F,2020-05-27,Damanhour,Sales,18193.44,671
102331,72,F,2022-09-28,Damanhour,Engineer,8318.29,669
102332,70,M,2019-12-14,Damanhour,Student,8604.13,659
102333,72,M,2023-03-17,Alexandria,Teacher,11703.7,611
102334,49,M,2019-07-12,Cairo,Accountant,5116.03,597
102335,68,F,2019-08-19,Giza,Manager,11910.3,675
102336,61,F,2019-02-08,Giza,Sales,12332.5,581
102337,35,F,2022-01-16,Tanta,Manager,13831.52,629
102338,23,M,2020-01-13,Mansoura,Engineer,15356.4,696
102339,35,M,2019-07-02,Giza,Clerk,1500.0,685
102340,36,F,2019-07-04,Suez,Teacher,1719.03,557
102341,39,M,2023-06-10,Aswan,Sales,2662.53,673
102342,54,M,2022-06-10,Luxor,Sales,12740.86,812
102343,49,F,2020-07-18,Luxor,Clerk,9724.99,704
102344,73,M,2020-11-01,Giza,Freelancer,1500.0,628
102345,58,M,2020-03-26,Tanta,Student,27576.36,754
102346,20,M,2019-12-14,Alexandria,Engineer,1500.0,825
102347,45,M,2023-09-26,Damanhour,Unemployed,12243.39,719
102348,27,F,2019-04-04,Suez,Sales,16506.98,511
102349,68,M,2020-01-15,Suez,Accountant,6241.7,699
102350,52,M,2019-10-23,Ismailia,Engineer,17119.68,757
102351,46,M,2020-04-27,Mansoura,Manager,3934.58,484
102352,71,F,2020-03-04,Luxor,Teacher,13368.81,724
102353,32,M,2020-05-27,Tanta,Doctor,1500.0,633
102354,50,F,2019-04-16,Alexandria,Teacher,21385.83,755
102355,24,M,2020-05-18,Luxor,Freelancer,12007.0,644
102356,29,M,2019-07-14,Ismailia,Teacher,1500.0,677
102357,66,M,2019-05-23,Tanta,Manager,17030.03,678
102358,47,F,2019-02-16,Cairo,Student,25057.22,707
102359,38,F,2021-10-03,Alexandria,Sales,4588.72,685
102360,48,M,2020-01-26,Aswan,Freelancer,10318.3,578
102361,41,F,2020-11-20,Alexandria,Engineer,7881.41,628
102362,37,F,2021-06-29,Cairo,Clerk,5838.26,649
102363,54,M,2021-03-07,Luxor,Freelancer,4995.5,748
102364,21,F,2020-03-21,Aswan,Unemployed,6828.33,688
102365,45,M,2019-12-10,Tanta,Engineer,7260.96,597
102366,61,F,2019-11-27,Damanhour,Clerk,9148.29,576
102367,37,F,2020-12-16,Tanta,Clerk,8567.39,702
102368,41,F,2020-04-22,Ismailia,Freelancer,18089.37,612
102369,67,F,2022-08-16,Aswan,Clerk,17375.01,710
102370,66,M,2022-12-24,Alexandria,Sales,1500.0,645
102371,68,F,2019-05-11,Mansoura,Unemployed,7251.28,766
102372,49,M,2019-04-13,Cairo,Sales,22004.46,591
102373,58,M,2020-11-27,Aswan,Doctor,14352.2,765
102374,53,F,2019-09-08,Damanhour,Accountant,14675.77,728
102375,70,F,2019-01-14,Giza,Manager,13911.83,614
102376,51,F,2023-03-17,Aswan,Unemployed,9906.71,579
102377,53,M,2019-06-30,Ismailia,Clerk,11671.62,804
102378,19,F,2024-01-29,Mansoura,Teacher,8768.81,577
102379,32,F,2021-06-03,Giza,Doctor,18845.88,674
102380,51,M,2021-10-03,Aswan,Student,8841.77,677
102381,53,M,2019-06-07,Aswan,Teacher,11096.35,650
102382,23,M,2019-07-06,Tanta,Sales,17882.7,712
102383,56,M,2020-05-30,Suez,Freelancer,9377.66,575
102384,59,F,2019-05-13,Alexandria,Accountant,11434.24,804
102385,68,F,2019-09-13,Suez,Student,9134.42,584
102386,68,F,2019-09-29,Tanta,Doctor,11285.32,638
102387,71,F,2019-05-02,Giza,Accountant,9405.42,534
102388,29,M,2019-06-10,Suez,Doctor,7713.15,733
102389,20,F,2021-12-23,Cairo,Accountant,6336.38,801
102390,62,M,2019-05-09,Cairo,Student,10620.39,810
102391,35,F,2019-01-21,Aswan,Doctor,20145.91,740
102392,57,M,2020-11-25,Alexandria,Manager,16989.58,620
102393,38,F,2026-02-23,Luxor,Accountant,1500.0,650
102394,32,M,2019-10-09,Aswan,Engineer,8566.8,624
102395,50,M,2019-03-30,Aswan,Freelancer,6893.29,552
102396,52,F,2020-08-14,Cairo,Engineer,1500.0,626
102397,43,M,2023-07-16,Cairo,Engineer,14202.23,722
102398,25,F,2021-12-08,Giza,Manager,11231.27,580
102399,53,M,2020-11-12,Giza,Manager,28183.54,467
102400,65,F,2019-09-22,Tanta,Engineer,9327.84,549
102401,47,M,2020-06-30,Suez,Unemployed,5790.6,715
102402,40,M,2019-03-08,Aswan,Engineer,5016.49,512
102403,59,M,2021-03-06,Giza,Freelancer,8387.27,612
102404,61,M,2021-06-22,Tanta,Unemployed,16722.61,619
102405,31,M,2025-06-05,Tanta,Teacher,17638.94,670
102406,31,M,2019-07-31,Luxor,Teacher,35409.26,668
102407,19,M,2019-01-14,Suez,Accountant,2347.35,682
102408,72,M,2020-07-06,Luxor,Unemployed,12689.88,638
102409,54,F,2021-05-08,Giza,Clerk,6525.75,574
102410,22,F,2021-12-29,Mansoura,Clerk,14804.0,722
102411,55,M,2019-05-31,Giza,Sales,23065.26,508
102412,62,F,2019-08-01,Ismailia,Clerk,18896.89,712
102413,58,F,2020-05-18,Mansoura,Accountant,2339.16,741
102414,71,M,2019-10-08,Aswan,Sales,17477.26,836
102415,64,F,2022-10-10,Giza,Unemployed,1500.0,589
102416,31,M,2020-03-25,Suez,Engineer,1500.0,605
102417,73,M,2022-01-30,Tanta,Student,10007.6,654
102418,56,M,2020-08-31,Cairo,Manager,16885.44,648
102419,42,F,2021-11-04,Alexandria,Sales,14785.57,716
102420,37,F,2019-10-11,Mansoura,Clerk,27246.31,691
102421,19,M,2022-05-31,Alexandria,Engineer,12874.62,621
102422,56,M,2019-08-13,Ismailia,Student,11145.13,642
102423,23,F,2020-07-06,Ismailia,Doctor,21241.54,724
102424,34,M,2019-06-18,Damanhour,Sales,9006.94,548
102425,42,M,2020-03-27,Aswan,Freelancer,15109.99,631
102426,74,F,2019-09-26,Suez,Student,15591.81,694
102427,45,F,2019-08-06,Damanhour,Sales,4225.86,564
102428,19,F,2025-07-15,Suez,Accountant,15099.73,366
102429,52,F,2019-05-03,Aswan,Manager,29480.22,765
102430,54,F,2021-12-19,Cairo,Sales,21093.2,648
102431,22,M,2026-12-11,Alexandria,Accountant,5285.68,549
102432,18,M,2019-01-15,Tanta,Manager,30709.21,723
102433,57,M,2021-04-20,Damanhour,Engineer,17514.16,633
102434,29,F,2019-07-24,Ismailia,Freelancer,15394.0,567
102435,73,F,2019-01-29,Ismailia,Clerk,11222.23,679
102436,53,M,2019-12-27,Tanta,Sales,17461.65,654
102437,62,F,2024-03-30,Ismailia,Manager,12894.28,600
102438,40,M,2019-01-09,Suez,Manager,12157.16,588
102439,64,M,2020-09-12,Cairo,Clerk,10935.13,567
102440,48,F,2020-05-02,Cairo,Teacher,19790.14,708
102441,28,M,2022-12-17,Suez,Manager,18903.52,550
102442,27,F,2019-03-03,Luxor,Engineer,10804.85,586
102443,20,M,2021-03-11,Suez,Engineer,1500.0,658
102444,71,F,2021-03-08,Aswan,Manager,12288.53,766
102445,31,F,2021-02-13,Damanhour,Manager,6256.99,660
102446,33,M,2024-06-20,Ismailia,Accountant,8211.37,697
102447,27,F,2022-04-27,Suez,Accountant,11001.18,658
102448,46,M,2019-01-31,Giza,Manager,3517.47,722
102449,27,M,2020-03-21,Mansoura,Clerk,1500.0,805
102450,29,M,2019-12-22,Giza,Sales,14335.79,614
102451,47,F,2019-09-17,Ismailia,Engineer,12214.64,651
102452,58,M,2020-02-25,Cairo,Clerk,11908.73,663
102453,18,M,2019-12-06,Aswan,Doctor,16086.13,692
102454,22,M,2020-02-01,Aswan,Teacher,6723.7,660
102455,37,M,2026-06-06,Aswan,Accountant,14659.79,606
102456,25,F,2019-03-06,Mansoura,Accountant,22699.38,649
102457,60,M,2023-11-23,Luxor,Sales,9962.35,844
102458,29,M,2020-04-03,Tanta,Clerk,27195.07,675
102459,18,M,2020-11-15,Giza,Student,12399.96,497
102460,74,M,2022-05-26,Tanta,Engineer,5180.97,618
102461,71,F,2019-11-09,Damanhour,Doctor,18797.47,651
102462,37,M,2020-01-30,Suez,Engineer,11099.52,638
102463,45,F,2020-01-04,Damanhour,Accountant,20420.4,644
102464,74,M,2019-11-25,Cairo,Doctor,15306.77,672
102465,60,M,2023-12-24,Giza,Manager,9377.37,690
102466,54,F,2022-05-20,Damanhour,Manager,24168.12,670
102467,64,M,2019-03-22,Luxor,Sales,8005.03,726
102468,54,F,2019-03-22,Tanta,Teacher,1500.0,530
102469,29,F,2020-01-26,Suez,Sales,19044.64,629
102470,54,M,2019-03-14,Ismailia,Unemployed,14799.46,684
102471,66,M,2020-11-06,Luxor,Teacher,22269.75,670
102472,66,F,2019-04-19,Cairo,Manager,4946.61,597
102473,73,M,2020-06-01,Suez,Doctor,10022.79,607
102474,61,M,2019-01-06,Suez,Freelancer,9119.67,582
102475,73,M,2019-09-24,Alexandria,Sales,19470.1,728
102476,45,M,2021-03-02,Cairo,Clerk,17206.8,501
102477,64,F,2020-04-08,Luxor,Accountant,13718.4,547
102478,32,M,2026-05-04,Luxor,Accountant,13769.96,683
102479,23,M,2022-12-21,Suez,Unemployed,2792.23,693
102480,61,F,2019-11-08,Ismailia,Manager,18149.46,523
102481,37,M,2019-02-02,Suez,Unemployed,18312.97,700
102482,67,M,2022-07-31,Damanhour,Manager,30328.86,664
102483,31,F,2023-08-23,Suez,Teacher,15766.28,691
102484,19,M,2022-04-17,Mansoura,Student,17059.67,655
102485,26,F,2019-04-06,Tanta,Teacher,15820.81,684
102486,54,F,2030-10-31,Ismailia,Manager,6426.36,686
102487,37,M,2019-07-29,Ismailia,Engineer,21995.21,687
102488,43,F,2021-06-20,Damanhour,Manager,11554.03,669
102489,46,M,2023-07-29,Giza,Sales,10456.33,643
102490,18,M,2019-07-08,Mansoura,Engineer,10921.49,643
102491,72,F,2023-07-31,Suez,Sales,11472.45,668
102492,52,F,2019-09-17,Aswan,Student,8108.73,716
102493,23,M,2026-03-07,Suez,Accountant,13721.91,807
102494,54,F,2019-08-20,Ismailia,Sales,11227.13,692
102495,70,F,2024-11-16,Aswan,Student,10546.32,680
102496,22,F,2019-02-08,Suez,Clerk,15918.6,747
102497,50,M,2021-05-14,Mansoura,Sales,12606.31,681
102498,66,M,2020-06-15,Suez,Sales,7566.91,565
102499,68,M,2020-03-30,Alexandria,Clerk,5891.68,591
102500,31,F,2019-06-27,Luxor,Engineer,12787.21,796
102501,29,M,2021-05-05,Alexandria,Sales,6026.95,592
102502,59,F,2019-05-29,Alexandria,Sales,5451.11,695
102503,37,M,2020-07-17,Alexandria,Sales,5564.19,570
102504,70,M,2019-07-24,Suez,Engineer,14039.88,752
102505,67,M,2024-12-20,Damanhour,Engineer,21548.34,613
102506,41,F,2019-01-21,Alexandria,Sales,14782.09,656
102507,60,M,2019-06-05,Ismailia,Engineer,19094.57,631
102508,51,F,2019-07-14,Mansoura,Student,11442.38,690
102509,42,M,2020-01-10,Giza,Teacher,13137.8,663
102510,67,M,2019-07-05,Alexandria,Sales,25223.97,722
102511,46,M,2020-04-18,Tanta,Engineer,18629.64,702
102512,74,M,2022-12-12,Damanhour,Unemployed,19496.21,672
102513,56,M,2021-05-21,Mansoura,Clerk,9886.36,702
102514,48,M,2020-08-30,Tanta,Manager,11957.86,706
102515,73,M,2019-03-07,Cairo,Manager,15245.32,618
102516,64,M,2021-04-08,Mansoura,Unemployed,7148.79,612
102517,60,F,2019-05-08,Damanhour,Sales,1500.0,774
102518,67,F,2021-12-16,Alexandria,Teacher,15171.74,706
102519,40,M,2019-07-21,Giza,Student,19690.93,682
102520,61,F,2020-01-13,Aswan,Student,12441.61,585
102521,55,F,2019-10-30,Damanhour,Engineer,7232.74,506
102522,37,M,2022-10-02,Suez,Clerk,9354.43,626
102523,40,F,2019-04-05,Cairo,Clerk,1500.0,613
102524,62,F,2020-08-06,Aswan,Engineer,9334.19,625
102525,69,M,2019-04-18,Cairo,Accountant,3079.32,718
102526,33,M,2021-05-04,Tanta,Sales,6402.87,772
102527,67,F,2023-07-07,Cairo,Unemployed,2674.53,738
102528,59,F,2020-02-04,Alexandria,Accountant,1752.18,601
102529,72,M,2020-04-13,Luxor,Teacher,3967.1,693
102530,25,M,2024-01-11,Mansoura,Unemployed,17062.55,611
102531,67,M,2020-05-30,Cairo,Accountant,7921.68,502
102532,38,F,2020-04-13,Cairo,Accountant,3136.6,643
102533,18,F,2020-08-27,Luxor,Sales,18032.11,750
102534,72,F,2021-03-29,Luxor,Freelancer,13031.78,623
102535,25,M,2019-03-21,Mansoura,Clerk,1500.0,716
102536,46,F,2022-04-19,Mansoura,Accountant,19964.99,596
102537,49,F,2020-02-05,Damanhour,Engineer,12576.59,705
102538,55,M,2019-02-22,Giza,Sales,18162.99,630
102539,22,M,2021-12-15,Giza,Manager,10198.22,771
102540,64,F,2019-11-28,Ismailia,Engineer,24837.53,624
102541,39,F,2019-03-16,Luxor,Sales,8944.89,606
102542,64,M,2020-12-04,Aswan,Teacher,1500.0,767
102543,51,F,2023-01-24,Aswan,Doctor,4885.04,603
102544,18,M,2023-03-11,Alexandria,Engineer,16017.11,667
102545,72,F,2025-01-22,Giza,Teacher,13272.69,604
102546,72,F,2022-11-16,Damanhour,Sales,11019.89,723
102547,43,M,2019-01-02,Aswan,Clerk,4108.91,753
102548,60,F,2019-12-01,Mansoura,Sales,12147.35,596
102549,27,F,2022-04-09,Cairo,Sales,11885.0,693
102550,47,M,2019-11-16,Cairo,Manager,11802.81,701
102551,67,F,2020-10-06,Mansoura,Student,16301.36,660
102552,35,M,2020-10-14,Tanta,Engineer,13454.15,772
102553,34,M,2019-11-14,Tanta,Teacher,9981.63,771
102554,43,M,2023-07-02,Cairo,Manager,3979.48,581
102555,25,M,2020-05-04,Alexandria,Unemployed,22879.96,746
102556,64,F,2020-03-13,Ismailia,Engineer,27852.81,690
102557,57,M,2030-06-29,Damanhour,Unemployed,25953.68,669
102558,66,F,2020-04-21,Aswan,Freelancer,17592.65,631
102559,29,F,2019-05-18,Cairo,Engineer,1500.0,531
102560,44,M,2020-05-18,Luxor,Accountant,1500.0,672
102561,25,F,2022-03-23,Mansoura,Doctor,7612.62,674
102562,42,M,2021-11-15,Suez,Sales,11561.99,809
102563,63,M,2021-12-23,Ismailia,Sales,11233.38,596
102564,21,M,2021-05-11,Cairo,Manager,13550.01,521
102565,50,M,2019-07-25,Giza,Accountant,1500.0,555
102566,18,M,2022-10-18,Alexandria,Accountant,24859.35,777
102567,36,F,2023-04-17,Giza,Doctor,24041.91,614
102568,48,M,2019-06-01,Damanhour,Teacher,1509.17,759
102569,33,M,2019-04-08,Aswan,Unemployed,1500.0,650
102570,31,F,2026-02-12,Cairo,Engineer,11282.04,572
102571,70,F,2022-11-20,Suez,Doctor,22096.72,810
102572,65,F,2023-04-15,Giza,Teacher,11742.56,755
102573,22,M,2023-03-03,Mansoura,Sales,14079.64,635
102574,58,F,2020-06-30,Luxor,Student,8482.31,729
102575,43,F,2020-12-28,Alexandria,Manager,13170.23,659
102576,45,F,2020-07-05,Suez,Student,19555.82,685
102577,19,F,2019-02-06,Aswan,Accountant,15296.87,790
102578,67,M,2021-08-15,Damanhour,Sales,16604.07,528
102579,23,M,2020-05-07,Alexandria,Manager,1500.0,621
102580,26,M,2020-12-31,Alexandria,Sales,29106.26,652
102581,50,M,2020-05-03,Tanta,Clerk,1500.0,676
102582,58,F,2020-04-18,Tanta,Engineer,13251.38,550
102583,42,M,2019-05-12,Damanhour,Accountant,10796.42,723
102584,65,F,2019-08-17,Tanta,Engineer,11144.75,557
102585,30,F,2019-05-02,Suez,Manager,18958.61,550
102586,26,M,2019-06-02,Suez,Teacher,6337.51,629
102587,70,M,2025-12-02,Ismailia,Doctor,8538.34,801
102588,30,F,2019-04-27,Aswan,Sales,2827.16,850
102589,48,F,2019-08-08,Damanhour,Clerk,20977.27,689
102590,58,M,2020-09-17,Luxor,Engineer,14128.68,630
102591,28,M,2020-10-21,Suez,Unemployed,17097.74,662
102592,21,F,2019-04-28,Ismailia,Freelancer,18495.87,676
102593,51,F,2022-01-09,Luxor,Engineer,27931.3,767
102594,55,M,2021-12-12,Giza,Freelancer,26535.57,552
102595,63,F,2019-07-09,Damanhour,Engineer,14584.33,745
102596,21,M,2019-08-27,Luxor,Clerk,13263.7,535
102597,55,M,2024-04-30,Giza,Freelancer,7742.87,611
102598,36,M,2022-05-07,Luxor,Freelancer,17953.26,649
102599,23,M,2021-04-17,Giza,Sales,17656.9,682
102600,51,M,2019-03-02,Alexandria,Clerk,6164.87,649
102601,35,M,2020-01-15,Aswan,Teacher,17758.26,664
102602,30,M,2020-07-27,Suez,Sales,20066.84,653
102603,58,M,2019-05-26,Alexandria,Student,3026.83,528
102604,40,M,2020-02-21,Tanta,Sales,13519.31,696
102605,36,F,2020-10-05,Suez,Manager,11474.17,714
102606,62,M,2019-10-05,Aswan,Engineer,11956.91,757
102607,28,M,2021-11-28,Giza,Freelancer,4378.77,797
102608,18,F,2022-07-08,Tanta,Unemployed,1500.0,682
102609,41,F,2019-10-01,Tanta,Clerk,5956.67,762
102610,71,M,2022-06-30,Suez,Clerk,4836.33,651
102611,24,F,2019-03-18,Giza,Manager,14825.78,533
102612,42,F,2022-06-26,Cairo,Engineer,14956.1,726
102613,38,F,2019-04-27,Mansoura,Sales,14500.74,709
102614,32,M,2019-03-02,Mansoura,Doctor,1500.0,650
102615,18,F,2020-12-19,Cairo,Engineer,3043.53,645
102616,29,M,2020-03-22,Damanhour,Doctor,7066.62,688
102617,24,F,2023-07-28,Aswan,Unemployed,12185.14,622
102618,32,F,2019-11-12,Giza,Teacher,9319.14,685
102619,38,M,2019-08-25,Suez,Sales,14485.11,576
102620,36,F,2020-05-01,Aswan,Sales,19803.76,585
102621,46,M,2020-03-02,Aswan,Engineer,4005.65,544
102622,42,F,2019-10-23,Cairo,Accountant,4309.84,829
102623,50,M,2021-04-08,Suez,Accountant,13082.88,655
102624,66,M,2021-09-24,Damanhour,Freelancer,11343.75,746
102625,49,M,2022-09-04,Suez,Student,17946.91,562
102626,66,F,2025-11-29,Giza,Sales,12060.61,635
102627,52,M,2019-08-06,Damanhour,Sales,25924.17,694
102628,61,M,2021-05-31,Suez,Clerk,1500.0,767
102629,55,M,2019-12-17,Giza,Sales,18721.73,601
102630,43,F,2021-03-02,Giza,Sales,13594.61,617
102631,28,F,2020-03-28,Luxor,Student,1500.0,586
102632,52,M,2028-09-25,Alexandria,Engineer,1500.0,640
102633,25,M,2021-07-02,Alexandria,Engineer,2999.85,568
102634,63,M,2024-11-02,Aswan,Manager,21672.7,535
102635,31,M,2022-06-15,Damanhour,Unemployed,20761.85,670
102636,27,M,2023-06-21,Ismailia,Doctor,10970.78,703
102637,19,F,2022-03-24,Aswan,Sales,9101.82,558
102638,63,M,2020-03-06,Ismailia,Student,5151.22,596
102639,26,M,2019-07-23,Suez,Manager,10500.89,642
102640,20,M,2019-11-20,Giza,Clerk,8206.71,786
102641,38,F,2019-01-15,Luxor,Clerk,25679.54,423
102642,43,F,2020-06-03,Ismailia,Teacher,2107.56,685
102643,25,F,2020-05-07,Mansoura,Unemployed,15139.5,704
102644,65,M,2020-06-05,Ismailia,Freelancer,26056.57,593
102645,19,M,2025-12-30,Ismailia,Unemployed,18196.66,622
102646,23,M,2023-08-24,Damanhour,Doctor,3005.79,676
102647,45,M,2019-05-04,Alexandria,Unemployed,1500.0,647
102648,70,M,2019-11-19,Luxor,Unemployed,14195.21,785
102649,46,F,2020-01-22,Tanta,Sales,13204.19,658
102650,43,F,2019-11-09,Damanhour,Engineer,21859.27,718
102651,42,F,2022-01-26,Mansoura,Accountant,16387.58,686
102652,29,M,2020-06-03,Giza,Manager,8121.28,705
102653,22,F,2020-08-17,Damanhour,Freelancer,7578.28,587
102654,51,M,2022-09-04,Cairo,Teacher,1550.74,666
102655,65,M,2022-02-21,Aswan,Manager,13034.91,644
102656,54,F,2019-04-10,Damanhour,Engineer,1500.0,592
102657,32,M,2021-05-26,Alexandria,Freelancer,19279.92,724
102658,61,M,2020-02-05,Alexandria,Engineer,16713.24,488
102659,53,M,2019-09-02,Alexandria,Doctor,16459.65,757
102660,32,F,2019-02-05,Damanhour,Engineer,1500.0,472
102661,60,F,2020-04-12,Alexandria,Accountant,10800.29,637
102662,65,M,2019-11-04,Giza,Doctor,8885.56,725
102663,40,F,2019-07-22,Ismailia,Manager,12822.45,554
102664,23,M,2021-04-10,Damanhour,Sales,16228.1,683
102665,63,M,2021-10-24,Alexandria,Sales,7891.22,675
102666,67,F,2019-07-16,Cairo,Doctor,8192.13,676
102667,61,F,2019-02-05,Damanhour,Engineer,17439.42,622
102668,60,F,2022-08-15,Suez,Teacher,2964.0,612
102669,62,M,2019-01-08,Ismailia,Unemployed,6026.71,524
102670,38,F,2024-04-20,Ismailia,Sales,12046.69,641
102671,40,F,2020-11-22,Damanhour,Engineer,19197.76,723
102672,60,F,2019-09-29,Suez,Accountant,4249.8,613
102673,72,M,2019-07-18,Giza,Engineer,26317.59,617
102674,33,F,2019-01-07,Damanhour,Sales,1500.0,777
102675,64,F,2019-07-07,Suez,Freelancer,24402.23,636
102676,70,M,2019-04-14,Alexandria,Student,21596.72,678
102677,32,M,2020-10-25,Alexandria,Manager,1500.0,692
102678,42,M,2019-05-08,Alexandria,Manager,1500.0,636
102679,53,F,2020-06-10,Cairo,Sales,17758.91,704
102680,28,F,2020-09-16,Damanhour,Accountant,8980.79,729
102681,68,F,2019-09-05,Aswan,Sales,3944.42,722
102682,32,F,2019-01-25,Damanhour,Student,26493.61,731
102683,21,M,2019-01-27,Aswan,Manager,2448.78,483
102684,38,M,2019-01-19,Giza,Manager,6184.49,556
102685,30,M,2021-07-29,Ismailia,Clerk,7132.81,608
102686,39,M,2019-09-25,Mansoura,Accountant,1500.0,586
102687,36,M,2022-01-18,Aswan,Sales,12730.94,592
102688,51,M,2020-01-31,Aswan,Manager,4707.53,721
102689,31,M,2020-02-27,Mansoura,Accountant,18484.29,658
102690,21,M,2020-05-18,Alexandria,Accountant,19530.1,639
102691,65,M,2021-05-23,Aswan,Clerk,13853.77,631
102692,70,M,2019-08-12,Suez,Clerk,13944.37,617
102693,69,M,2019-04-01,Mansoura,Teacher,13308.71,630
102694,63,F,2020-07-22,Ismailia,Student,6396.77,761
102695,44,F,2019-10-05,Aswan,Unemployed,7081.38,508
102696,46,F,2020-02-13,Damanhour,Accountant,22585.82,751
102697,64,M,2020-12-29,Alexandria,Unemployed,17881.93,833
102698,45,F,2020-04-22,Tanta,Sales,13648.7,751
102699,52,F,2020-11-08,Cairo,Sales,16800.52,570
102700,25,F,2020-07-03,Ismailia,Engineer,11511.33,611
102701,33,M,2021-07-31,Tanta,Accountant,13479.57,732
102702,59,F,2021-05-06,Aswan,Teacher,16756.14,630
102703,53,F,2020-06-18,Suez,Unemployed,1500.0,609
102704,47,F,2021-03-06,Mansoura,Freelancer,19249.11,641
102705,35,F,2022-12-18,Suez,Student,18674.72,560
102706,19,M,2020-02-01,Ismailia,Teacher,5754.49,639
102707,66,F,2020-01-08,Tanta,Engineer,21952.82,553
102708,30,M,2021-10-08,Giza,Doctor,1500.0,707
102709,21,F,2020-09-03,Cairo,Teacher,14823.62,582
102710,43,M,2019-02-21,Luxor,Sales,12319.46,654
102711,42,M,2023-04-08,Ismailia,Sales,9524.23,614
102712,47,M,2019-01-22,Aswan,Doctor,12154.94,680
102713,28,F,2021-08-23,Ismailia,Manager,16661.84,715
102714,24,M,2021-09-22,Damanhour,Clerk,1500.0,672
102715,48,F,2024-11-11,Aswan,Teacher,20007.72,593
102716,61,F,2019-02-08,Suez,Clerk,8717.81,604
102717,27,M,2020-09-27,Tanta,Teacher,20123.62,838
102718,56,M,2020-01-26,Cairo,Teacher,17148.14,725
102719,30,M,2019-10-08,Cairo,Accountant,8551.44,634
102720,48,F,2019-03-08,Suez,Student,11365.39,604
102721,24,F,2020-08-01,Tanta,Engineer,11835.36,534
102722,73,M,2020-04-01,Giza,Student,24850.08,740
102723,66,M,2019-03-19,Alexandria,Clerk,2876.43,593
102724,59,F,2020-10-25,Cairo,Teacher,8495.42,734
102725,59,F,2021-07-26,Ismailia,Manager,1500.0,716
102726,73,F,2021-10-17,Ismailia,Manager,12991.27,758
102727,53,F,2023-07-09,Alexandria,Engineer,7011.93,710
102728,37,M,2020-01-04,Alexandria,Doctor,7982.63,633
102729,21,M,2024-11-11,Aswan,Teacher,23877.52,651
