account_id,customer_id,account_type,open_date,balance,branch_id
203361,102529,checking,2023-06-24,96.47,Branch_17
203362,102530,savings,2020-06-05,763.28,Branch_14
203363,102531,savings,2025-09-25,1740.23,Branch_12
203364,102532,savings,2021-12-14,3440.16,Branch_11
203365,102532,loan-linked,2019-08-14,3195.98,Branch_20
203366,102533,checking,2025-07-06,25345.52,Branch_12
203367,102534,savings,2021-05-31,3753.37,Branch_11
203368,102535,checking,2019-09-09,3808.44,Branch_3
203369,102536,checking,2025-02-14,15803.56,Branch_2
203370,102536,savings,2025-05-07,9819.57,Branch_14
203371,102537,checking,2019-09-13,6129.7,Branch_16
203372,102538,savings,2021-10-10,28132.64,Branch_9
203373,102538,savings,2024-12-10,10930.43,Branch_11
203374,102539,savings,2019-05-23,1351.57,Branch_17
203375,102540,savings,2021-01-19,48587.38,Branch_13
203376,102540,checking,2025-04-04,5242.08,Branch_4
203377,102541,checking,2020-12-18,10935.22,Branch_17
203378,102542,checking,2019-05-07,26031.43,Branch_11
203379,102543,checking,2024-06-03,1306.82,Branch_20
203380,102543,savings,2025-05-23,5341.69,Branch_3
203381,102544,savings,2021-06-24,2079.06,Branch_12
203382,102544,savings,2019-11-03,13165.49,Branch_17
203383,102545,savings,2019-04-11,1410.08,Branch_13
203384,102545,checking,2024-03-23,3625.4,Branch_9
203385,102546,checking,2025-07-03,42478.14,Branch_2
203386,102547,savings,2022-09-24,2637.02,Branch_8
203387,102548,savings,2019-11-25,8682.94,Branch_12
203388,102549,checking,2022-05-18,9552.79,Branch_11
203389,102550,savings,2019-01-29,16469.19,Branch_15
203390,102550,savings,2020-08-29,7984.78,Branch_16
203391,102550,savings,2021-04-18,26410.56,Branch_14
203392,102551,savings,2024-02-05,218.05,Branch_7
203393,102552,checking,2021-08-22,8150.97,Branch_3
203394,102553,checking,2023-08-21,8153.59,Branch_4
203395,102554,checking,2020-03-06,9971.65,Branch_4
203396,102554,checking,2020-12-07,5394.86,Branch_6
203397,102555,savings,2023-10-06,43685.65,Branch_18
203398,102555,savings,2023-10-27,30749.2,Branch_12
203399,102556,checking,2022-03-09,6302.28,Branch_20
203400,102557,savings,2024-04-11,3031.73,Branch_13
203401,102557,savings,2022-04-25,21505.41,Branch_11
203402,102558,savings,2024-10-31,77.25,Branch_14
203403,102559,checking,2022-05-20,853.37,Branch_12
203404,102560,checking,2025-01-10,5661.34,Branch_8
203405,102561,savings,2023-01-18,2013.26,Branch_2
203406,102562,checking,2021-05-25,639.0,Branch_12
203407,102562,checking,2023-08-18,5792.7,Branch_19
203408,102563,savings,2019-07-28,4313.1,Branch_17
203409,102564,checking,2023-04-16,140.27,Branch_18
203410,102565,savings,2025-04-15,11715.82,Branch_5
203411,102566,savings,2019-10-31,57921.52,Branch_16
203412,102567,loan-linked,2020-08-28,1497.29,Branch_12
203413,102568,savings,2024-03-31,11172.99,Branch_6
203414,102569,checking,2021-12-20,10125.53,Branch_6
203415,102570,checking,2024-11-02,22977.86,Branch_10
203416,102571,checking,2021-07-27,2455.88,Branch_7
203417,102571,checking,2022-06-08,17990.93,Branch_7
203418,102572,checking,2024-05-01,1174.82,Branch_2
203419,102573,savings,2021-07-30,1048.78,Branch_12
203420,102574,savings,2022-04-04,19452.09,Branch_10
203421,102574,checking,2022-06-06,2621.33,Branch_7
203422,102575,checking,2023-08-29,8800.22,Branch_19
203423,102575,savings,2025-07-07,33828.2,Branch_18
203424,102576,savings,2025-09-29,15774.16,Branch_6
203425,102576,savings,2021-05-19,3545.48,Branch_12
203426,102577,loan-linked,2022-05-27,13189.44,Branch_15
203427,102577,savings,2024-01-16,10873.51,Branch_1
203428,102578,checking,2022-11-30,12237.2,Branch_6
203429,102579,checking,2020-10-02,997.16,Branch_17
203430,102580,checking,2023-05-21,31224.67,Branch_16
203431,102581,savings,2024-02-09,2699.91,Branch_4
203432,102582,checking,2020-04-28,5271.45,Branch_12
203433,102583,checking,2021-06-27,996.33,Branch_8
203434,102583,loan-linked,2024-05-10,13461.65,Branch_16
203435,102584,checking,2025-02-08,9935.21,Branch_15
203436,102584,checking,2021-11-10,2910.5,Branch_12
203437,102585,savings,2021-11-14,1131.11,Branch_5
203438,102586,savings,2019-09-12,3557.68,Branch_18
203439,102587,savings,2021-01-27,4667.95,Branch_18
203440,102587,checking,2021-07-09,2829.39,Branch_13
203441,102588,checking,2025-07-28,4731.98,Branch_3
203442,102589,checking,2024-03-26,5007.42,Branch_14
203443,102590,checking,2024-06-01,3451.25,Branch_3
203444,102591,savings,2021-04-25,5259.46,Branch_4
203445,102592,checking,2023-01-05,4868.11,Branch_3
203446,102593,checking,2019-04-18,16181.79,Branch_4
203447,102594,checking,2020-09-18,8719.77,Branch_16
203448,102595,savings,2023-10-29,9591.73,Branch_5
203449,102595,savings,2020-10-02,5121.84,Branch_9
203450,102596,checking,2024-12-03,2782.33,Branch_4
203451,102597,checking,2022-11-02,12979.65,Branch_16
203452,102598,savings,2021-06-27,22290.27,Branch_9
203453,102599,checking,2021-07-15,18932.15,Branch_4
203454,102600,checking,2025-02-06,5134.6,Branch_15
203455,102601,checking,2025-09-21,11883.42,Branch_15
203456,102602,loan-linked,2020-10-08,5193.33,Branch_15
203457,102603,savings,2023-01-10,18320.31,Branch_4
203458,102604,checking,2025-09-04,254.36,Branch_14
203459,102605,savings,2024-09-21,6101.56,Branch_11
203460,102606,checking,2021-06-15,4780.42,Branch_14
203461,102607,savings,2021-04-27,4862.82,Branch_2
203462,102607,checking,2025-04-13,12198.94,Branch_10
203463,102608,loan-linked,2021-11-13,269.9,Branch_10
203464,102608,savings,2020-11-26,3790.54,Branch_1
203465,102609,savings,2019-02-22,4751.89,Branch_2
203466,102610,savings,2025-08-02,10919.67,Branch_8
203467,102611,savings,2022-02-15,25631.82,Branch_20
203468,102612,savings,2022-03-23,2129.65,Branch_5
203469,102613,checking,2023-04-10,2831.45,Branch_4
203470,102614,savings,2022-11-25,11562.09,Branch_19
203471,102614,savings,2020-10-09,1750.6,Branch_11
203472,102615,checking,2023-06-06,7824.12,Branch_17
203473,102616,savings,2021-12-14,959.45,Branch_12
203474,102617,savings,2022-10-31,11977.18,Branch_5
203475,102618,savings,2019-12-22,807.52,Branch_17
203476,102618,savings,2022-10-29,5682.48,Branch_5
203477,102619,savings,2019-01-11,1393.91,Branch_3
203478,102620,savings,2025-06-13,5415.37,Branch_7
203479,102621,savings,2023-03-17,17154.5,Branch_10
203480,102622,savings,2021-06-04,5439.57,Branch_18
203481,102623,checking,2019-05-04,2906.32,Branch_14
203482,102623,checking,2022-02-03,4317.82,Branch_2
203483,102624,savings,2020-04-13,2882.47,Branch_11
203484,102624,savings,2024-04-02,234.27,Branch_8
203485,102625,loan-linked,2021-12-27,3500.28,Branch_4
203486,102626,savings,2020-03-19,2119.94,Branch_20
203487,102627,checking,2025-03-14,7.52,Branch_5
203488,102628,savings,2019-06-21,681.15,Branch_7
203489,102629,checking,2024-07-20,15828.01,Branch_5
203490,102629,savings,2020-05-14,41562.79,Branch_2
203491,102630,savings,2022-01-05,21270.24,Branch_3
203492,102631,checking,2022-05-23,2242.05,Branch_9
203493,102632,savings,2020-11-28,1765.91,Branch_7
203494,102633,savings,2022-07-27,12829.25,Branch_11
203495,102634,savings,2022-06-01,1797.07,Branch_13
203496,102635,checking,2024-10-26,10859.99,Branch_19
203497,102636,savings,2022-01-15,9310.55,Branch_1
203498,102637,savings,2024-03-14,10232.53,Branch_16
203499,102638,savings,2020-06-14,1001.55,Branch_18
203500,102639,savings,2024-12-20,15220.84,Branch_7
203501,102639,checking,2019-05-30,10758.49,Branch_15
203502,102639,checking,2022-01-09,13032.72,Branch_18
203503,102640,checking,2025-04-20,5739.01,Branch_13
203504,102641,savings,2022-06-02,4872.6,Branch_13
203505,102642,savings,2022-04-29,4022.32,Branch_3
203506,102643,savings,2023-08-01,4563.37,Branch_8
203507,102643,savings,2021-09-19,7617.15,Branch_8
203508,102643,savings,2020-02-21,6437.79,Branch_14
203509,102644,savings,2023-04-19,2538.46,Branch_10
203510,102644,savings,2021-02-20,4115.31,Branch_10
203511,102645,checking,2025-01-08,21680.45,Branch_14
203512,102646,savings,2025-03-15,989.06,Branch_17
203513,102646,savings,2025-06-20,2631.76,Branch_11
203514,102647,checking,2022-06-13,5737.45,Branch_4
203515,102647,checking,2021-09-24,6976.32,Branch_12
203516,102648,savings,2024-12-09,4227.02,Branch_12
203517,102649,savings,2025-07-21,1629.01,Branch_12
203518,102649,checking,2024-09-14,8459.78,Branch_14
203519,102650,savings,2021-09-13,48723.75,Branch_13
203520,102651,savings,2019-01-19,10550.83,Branch_11
203521,102651,savings,2020-09-16,12964.23,Branch_1
203522,102652,savings,2021-08-21,2669.69,Branch_20
203523,102652,checking,2024-01-11,20910.63,Branch_8
203524,102653,savings,2024-10-26,6909.66,Branch_4
203525,102654,checking,2024-01-25,2441.34,Branch_5
203526,102655,savings,2022-02-05,14717.5,Branch_16
203527,102656,savings,2023-11-09,2572.46,Branch_13
203528,102657,savings,2021-12-23,509.6,Branch_12
203529,102657,savings,2024-08-26,987.47,Branch_20
203530,102658,savings,2025-07-30,17229.71,Branch_16
203531,102659,savings,2023-01-18,21097.23,Branch_1
203532,102659,savings,2025-02-17,9909.39,Branch_20
203533,102660,checking,2025-03-19,9713.76,Branch_16
203534,102661,savings,2023-08-11,583.33,Branch_14
203535,102662,checking,2022-09-08,4731.55,Branch_1
203536,102663,checking,2022-10-14,19891.48,Branch_2
203537,102664,savings,2020-08-27,32490.04,Branch_3
203538,102664,savings,2025-06-09,8707.01,Branch_12
203539,102665,savings,2024-08-28,8288.38,Branch_15
203540,102666,savings,2019-06-24,7495.4,Branch_7
203541,102667,savings,2020-06-17,8766.68,Branch_9
203542,102668,savings,2024-06-29,3768.56,Branch_13
203543,102669,savings,2022-10-09,5959.31,Branch_20
203544,102670,savings,2024-07-10,2136.23,Branch_16
203545,102670,checking,2020-11-02,10684.12,Branch_13
203546,102671,checking,2022-08-09,263.02,Branch_13
203547,102672,savings,2025-07-13,7982.1,Branch_1
203548,102673,savings,2025-04-21,15525.34,Branch_3
203549,102673,savings,2023-11-26,59430.5,Branch_14
203550,102674,checking,2023-05-15,1081.32,Branch_9
203551,102675,savings,2023-03-17,3185.45,Branch_10
203552,102676,savings,2022-11-02,6067.13,Branch_12
203553,102677,checking,2021-10-29,1482.14,Branch_5
203554,102678,savings,2024-10-31,640.95,Branch_18
203555,102679,savings,2023-01-16,27117.23,Branch_5
203556,102680,checking,2023-06-27,15139.58,Branch_11
203557,102681,savings,2019-02-23,3389.14,Branch_20
203558,102682,savings,2024-07-30,4267.12,Branch_12
203559,102682,loan-linked,2021-09-28,32958.64,Branch_12
203560,102683,checking,2022-07-28,1164.67,Branch_14
203561,102684,checking,2022-04-25,2028.88,Branch_16
203562,102685,savings,2022-01-10,2566.91,Branch_18
203563,102685,checking,2021-02-05,17080.83,Branch_17
203564,102686,savings,2021-12-10,1713.11,Branch_11
203565,102686,savings,2021-05-16,10045.31,Branch_9
203566,102687,savings,2022-03-16,13042.78,Branch_15
203567,102687,checking,2025-02-02,1525.37,Branch_7
203568,102688,checking,2021-01-19,11695.44,Branch_9
203569,102689,checking,2019-06-14,31976.38,Branch_10
203570,102690,savings,2022-02-11,60001.8,Branch_5
203571,102691,savings,2023-12-04,6379.33,Branch_10
203572,102692,checking,2025-05-30,3386.58,Branch_2
203573,102692,checking,2023-01-29,13555.6,Branch_17
203574,102693,checking,2020-03-10,12210.5,Branch_4
203575,102694,checking,2023-12-18,997.64,Branch_5
203576,102695,checking,2024-02-09,5064.56,Branch_6
203577,102696,savings,2020-04-11,15107.45,Branch_15
203578,102697,checking,2024-05-21,13599.5,Branch_5
203579,102697,savings,2025-01-02,13848.41,Branch_13
203580,102698,savings,2022-07-15,1026.16,Branch_6
203581,102698,savings,2019-02-09,12985.44,Branch_19
203582,102699,savings,2023-06-04,17720.91,Branch_13
203583,102699,savings,2020-11-01,2448.97,Branch_6
203584,102700,savings,2025-09-29,4799.07,Branch_13
203585,102701,savings,2022-12-17,3922.23,Branch_16
203586,102702,savings,2021-09-28,6012.23,Branch_9
203587,102702,checking,2021-05-30,42755.8,Branch_4
203588,102703,savings,2022-07-19,800.14,Branch_17
203589,102704,savings,2021-06-06,18405.09,Branch_19
203590,102704,savings,2023-12-23,1303.19,Branch_18
203591,102705,savings,2024-10-07,1095.59,Branch_6
203592,102706,savings,2025-07-04,45.79,Branch_18
203593,102706,savings,2019-06-13,10324.68,Branch_2
203594,102707,savings,2022-09-21,25170.31,Branch_18
203595,102708,checking,2021-01-11,879.99,Branch_4
203596,102708,checking,2019-03-30,26715.11,Branch_5
203597,102709,checking,2021-08-29,3563.74,Branch_2
203598,102710,savings,2020-04-13,3335.09,Branch_6
203599,102711,savings,2023-08-13,11996.0,Branch_8
203600,102711,checking,2020-10-20,3037.62,Branch_4
203601,102712,checking,2024-12-24,5400.28,Branch_13
203602,102713,checking,2022-01-15,14879.9,Branch_5
203603,102714,checking,2024-07-28,2524.16,Branch_19
203604,102715,savings,2023-11-03,11058.99,Branch_17
203605,102716,checking,2024-02-28,9126.22,Branch_5
203606,102717,savings,2019-05-01,25707.4,Branch_9
203607,102718,savings,2021-04-08,5913.05,Branch_13
203608,102719,savings,2020-11-16,368.07,Branch_3
203609,102720,checking,2021-02-24,3347.6,Branch_9
203610,102721,loan-linked,2023-10-28,12498.49,Branch_16
203611,102721,savings,2020-10-17,1499.16,Branch_4
203612,102721,savings,2022-02-16,8507.57,Branch_5
203613,102722,checking,2025-03-16,32277.9,Branch_4
203614,102723,savings,2024-11-30,12094.46,Branch_5
203615,102723,checking,2023-01-04,1279.76,Branch_8
203616,102724,checking,2019-10-06,7819.1,Branch_7
203617,102725,savings,2023-11-24,3138.93,Branch_15
203618,102725,checking,2022-08-07,2973.72,Branch_7
203619,102726,savings,2022-09-22,10167.89,Branch_14
203620,102726,savings,2020-01-09,13283.39,Branch_17
203621,102727,checking,2023-06-05,4069.81,Branch_19
203622,102727,checking,2021-05-20,1302.55,Branch_6
203623,102728,savings,2022-10-01,72.61,Branch_17
203624,102728,checking,2019-04-28,16464.42,Branch_9
203625,102729,savings,2020-12-14,276.29,Branch_7
203626,102730,checking,2021-03-26,2089.25,Branch_1
203627,102730,loan-linked,2022-03-26,370.4,Branch_3
203628,102731,savings,2025-08-06,1977.31,Branch_4
203629,102732,savings,2023-10-15,16819.02,Branch_20
203630,102733,savings,2021-03-23,2237.55,Branch_20
203631,102734,checking,2019-06-01,35388.22,Branch_6
203632,102735,checking,2019-10-08,2816.18,Branch_17
203633,102735,checking,2020-06-04,314.63,Branch_8
203634,102736,savings,2021-06-20,2923.29,Branch_10
203635,102736,savings,2019-08-05,42721.74,Branch_18
203636,102736,checking,2020-10-22,7010.53,Branch_12
203637,102737,savings,2024-01-27,15351.75,Branch_14
203638,102738,savings,2022-08-23,11568.19,Branch_16
203639,102739,checking,2022-03-17,19273.26,Branch_11
203640,102739,checking,2025-04-09,232.95,Branch_18
203641,102740,checking,2019-05-31,15251.87,Branch_1
203642,102741,checking,2023-01-15,30653.58,Branch_11
203643,102742,savings,2023-11-07,9630.63,Branch_17
203644,102743,savings,2022-11-11,5363.36,Branch_12
203645,102744,savings,2021-05-27,12136.9,Branch_17
203646,102745,savings,2023-04-11,6726.49,Branch_11
203647,102746,savings,2024-06-06,5757.54,Branch_1
203648,102747,checking,2021-08-25,15688.19,Branch_7
203649,102747,checking,2024-03-28,2392.84,Branch_18
203650,102748,savings,2019-08-08,12676.44,Branch_11
203651,102749,checking,2024-05-06,21794.53,Branch_10
203652,102750,checking,2020-03-23,6283.47,Branch_15
203653,102750,checking,2023-06-20,6498.99,Branch_6
203654,102751,savings,2023-06-08,3793.7,Branch_7
203655,102751,savings,2024-05-16,25094.12,Branch_19
203656,102752,savings,2019-02-19,50614.09,Branch_3
203657,102752,savings,2019-01-23,23316.98,Branch_6
203658,102753,loan-linked,2021-12-29,9020.63,Branch_14
203659,102753,savings,2021-04-07,20655.64,Branch_7
203660,102754,savings,2023-10-24,10825.41,Branch_6
203661,102755,savings,2019-01-24,8142.63,Branch_16
203662,102756,checking,2021-10-03,7875.83,Branch_13
203663,102757,checking,2020-01-27,3416.93,Branch_9
203664,102758,savings,2020-02-10,11430.24,Branch_4
203665,102759,savings,2019-12-05,11547.84,Branch_18
203666,102759,savings,2021-03-06,14776.23,Branch_16
203667,102760,savings,2020-01-22,5195.39,Branch_9
203668,102761,savings,2019-10-04,2587.74,Branch_15
203669,102762,checking,2024-08-04,18197.21,Branch_11
203670,102762,savings,2022-06-02,2529.34,Branch_14
203671,102763,checking,2022-03-17,7855.33,Branch_4
203672,102764,savings,2024-03-17,13187.3,Branch_13
203673,102765,savings,2024-06-20,20116.72,Branch_15
203674,102766,savings,2020-06-29,24066.39,Branch_8
203675,102766,savings,2025-07-08,5420.07,Branch_18
203676,102767,loan-linked,2025-08-12,9833.13,Branch_11
203677,102768,savings,2020-05-15,15933.71,Branch_9
203678,102769,savings,2022-10-22,3424.6,Branch_4
203679,102770,checking,2019-02-23,363.6,Branch_2
203680,102770,checking,2021-10-02,5559.96,Branch_6
203681,102771,checking,2023-04-06,8255.08,Branch_18
203682,102771,savings,2024-07-27,3578.89,Branch_4
203683,102772,savings,2024-07-08,30402.61,Branch_15
203684,102772,checking,2025-06-14,15815.48,Branch_20
203685,102772,checking,2025-01-02,3271.0,Branch_6
203686,102773,checking,2022-12-03,33411.77,Branch_15
203687,102774,checking,2022-07-10,9989.98,Branch_15
203688,102775,savings,2021-05-04,4646.46,Branch_4
203689,102775,checking,2020-04-18,56618.37,Branch_19
203690,102776,savings,2022-02-09,4577.91,Branch_5
203691,102776,loan-linked,2020-10-21,487.59,Branch_1
203692,102777,checking,2020-06-16,18195.65,Branch_12
203693,102778,savings,2022-02-18,6265.23,Branch_16
203694,102779,savings,2024-04-07,3277.97,Branch_1
203695,102780,savings,2024-04-09,9530.72,Branch_20
203696,102781,savings,2019-07-03,18583.19,Branch_12
203697,102781,checking,2021-09-28,5148.47,Branch_19
203698,102781,checking,2023-12-01,3488.36,Branch_1
203699,102782,savings,2019-11-15,1226.05,Branch_10
203700,102783,checking,2020-08-31,8472.19,Branch_4
203701,102784,savings,2021-05-15,10350.43,Branch_3
203702,102785,savings,2021-02-28,8111.69,Branch_9
203703,102786,savings,2022-03-28,5507.65,Branch_6
203704,102786,savings,2020-11-13,6899.75,Branch_18
203705,102787,savings,2025-07-07,490.06,Branch_7
203706,102788,savings,2024-06-10,3912.69,Branch_17
203707,102788,checking,2024-10-20,11851.76,Branch_8
203708,102789,checking,2024-04-01,365.41,Branch_17
203709,102790,loan-linked,2023-07-13,8197.51,Branch_20
203710,102790,savings,2020-11-06,6340.05,Branch_8
203711,102791,savings,2022-06-09,1477.92,Branch_9
203712,102792,savings,2024-07-01,1778.7,Branch_8
203713,102793,savings,2022-08-28,4609.13,Branch_1
203714,102794,checking,2021-10-04,474.53,Branch_19
203715,102795,savings,2019-11-06,2768.8,Branch_9
203716,102795,checking,2021-08-19,5938.36,Branch_13
203717,102796,savings,2019-12-04,6281.47,Branch_1
203718,102797,savings,2025-07-22,1784.5,Branch_5
203719,102797,checking,2021-06-09,32181.45,Branch_16
203720,102798,checking,2019-11-05,5085.35,Branch_17
203721,102799,checking,2020-01-19,4952.11,Branch_10
203722,102799,savings,2023-02-21,3263.53,Branch_2
203723,102800,loan-linked,2021-05-11,1409.38,Branch_1
203724,102800,savings,2025-08-15,2900.01,Branch_13
203725,102800,savings,2022-10-22,9641.87,Branch_6
203726,102801,checking,2022-03-03,12704.78,Branch_4
203727,102802,checking,2022-03-07,8573.31,Branch_8
203728,102803,savings,2021-11-03,1698.31,Branch_5
203729,102804,savings,2022-03-30,2633.44,Branch_11
203730,102804,loan-linked,2020-12-10,1274.36,Branch_15
203731,102805,checking,2022-03-25,2090.01,Branch_12
203732,102805,savings,2022-05-19,6850.35,Branch_15
203733,102806,checking,2023-01-27,13438.78,Branch_1
203734,102806,savings,2024-11-28,6612.89,Branch_14
203735,102807,checking,2021-08-17,305.03,Branch_20
203736,102808,savings,2023-03-23,11831.38,Branch_7
203737,102809,savings,2025-07-22,6352.13,Branch_12
203738,102810,savings,2019-09-11,8443.53,Branch_3
203739,102811,checking,2020-04-01,14603.64,Branch_10
203740,102812,checking,2022-08-22,23019.91,Branch_18
203741,102813,checking,2021-01-20,21778.29,Branch_17
203742,102813,savings,2022-12-31,2396.21,Branch_7
203743,102814,savings,2022-12-12,2516.81,Branch_6
203744,102815,checking,2021-09-11,277.26,Branch_11
203745,102816,savings,2022-09-19,2812.31,Branch_6
203746,102817,checking,2019-01-28,6469.48,Branch_12
203747,102818,savings,2025-04-01,2210.94,Branch_9
203748,102819,savings,2021-01-09,5654.85,Branch_4
203749,102820,savings,2020-09-30,9988.32,Branch_6
203750,102821,savings,2020-02-24,12151.04,Branch_5
203751,102822,checking,2023-05-19,3342.17,Branch_6
203752,102822,checking,2019-05-29,10854.4,Branch_19
203753,102823,savings,2020-01-01,1351.98,Branch_5
203754,102823,checking,2024-07-27,1622.41,Branch_2
203755,102824,loan-linked,2020-02-03,34258.68,Branch_4
203756,102825,savings,2021-06-04,1565.02,Branch_7
203757,102826,checking,2022-03-09,53.22,Branch_18
203758,102827,savings,2023-02-19,272.88,Branch_13
203759,102828,checking,2025-05-30,393.83,Branch_15
203760,102828,savings,2025-04-17,3552.93,Branch_12
203761,102829,checking,2025-03-24,14303.98,Branch_12
203762,102829,savings,2025-05-01,3737.05,Branch_1
203763,102829,checking,2025-07-07,1253.54,Branch_3
203764,102830,savings,2022-07-05,5499.98,Branch_8
203765,102830,savings,2023-09-28,8426.5,Branch_4
203766,102831,loan-linked,2023-03-01,6938.42,Branch_12
203767,102831,savings,2019-06-20,6938.36,Branch_19
203768,102832,savings,2022-10-06,941.75,Branch_13
203769,102833,savings,2025-03-18,16490.01,Branch_8
203770,102834,checking,2024-06-23,13199.6,Branch_9
203771,102835,savings,2025-06-26,6835.68,Branch_16
203772,102836,savings,2020-11-13,2905.37,Branch_11
203773,102837,savings,2025-04-03,13676.18,Branch_16
203774,102837,savings,2022-06-27,643.79,Branch_8
203775,102838,savings,2019-06-04,8966.76,Branch_3
203776,102839,checking,2022-12-08,6260.57,Branch_5
203777,102840,checking,2022-07-12,318.87,Branch_4
203778,102841,savings,2021-09-26,3003.46,Branch_14
203779,102842,savings,2019-10-31,37498.35,Branch_16
203780,102843,loan-linked,2019-11-01,2495.21,Branch_12
203781,102844,savings,2020-03-16,9452.65,Branch_11
203782,102844,savings,2025-02-13,29838.02,Branch_3
203783,102845,savings,2021-01-14,4608.26,Branch_13
203784,102845,savings,2020-09-21,749.4,Branch_7
203785,102846,loan-linked,2024-02-27,7208.05,Branch_19
203786,102847,savings,2019-02-02,44215.58,Branch_13
203787,102847,savings,2019-06-10,2676.06,Branch_14
203788,102848,savings,2019-02-21,2677.1,Branch_2
203789,102849,savings,2021-08-21,2066.82,Branch_5
203790,102850,savings,2021-12-03,1698.81,Branch_20
203791,102851,checking,2024-08-06,10199.91,Branch_14
203792,102851,savings,2024-10-19,2542.03,Branch_6
203793,102852,savings,2019-07-21,199.22,Branch_14
203794,102852,savings,2019-04-15,6841.94,Branch_4
203795,102853,checking,2021-09-10,2588.05,Branch_9
203796,102854,checking,2023-02-08,1048.29,Branch_7
203797,102855,savings,2021-08-28,48747.67,Branch_15
203798,102856,savings,2022-06-12,10145.82,Branch_5
203799,102856,savings,2019-08-24,11474.98,Branch_8
203800,102857,checking,2020-09-08,404.28,Branch_7
203801,102858,checking,2022-07-14,5109.87,Branch_17
203802,102859,savings,2025-05-14,23627.25,Branch_14
203803,102860,loan-linked,2020-04-26,7347.42,Branch_17
203804,102861,savings,2025-05-24,6045.07,Branch_14
203805,102861,checking,2022-09-12,5844.52,Branch_9
203806,102861,checking,2022-01-02,4591.19,Branch_13
203807,102862,checking,2019-11-14,12663.93,Branch_14
203808,102863,savings,2023-08-28,3162.07,Branch_1
203809,102864,checking,2024-04-28,1771.66,Branch_12
203810,102865,savings,2024-11-08,7831.98,Branch_4
203811,102865,savings,2020-08-13,5989.47,Branch_7
203812,102866,loan-linked,2019-08-12,12473.43,Branch_18
203813,102867,savings,2020-11-07,4365.55,Branch_19
203814,102868,savings,2019-05-26,17986.74,Branch_7
203815,102869,savings,2021-11-23,12315.13,Branch_18
203816,102870,savings,2024-03-02,5203.42,Branch_20
203817,102871,savings,2019-01-27,20560.14,Branch_12
203818,102872,savings,2023-03-21,64.37,Branch_8
203819,102873,checking,2024-06-16,6039.35,Branch_3
203820,102874,savings,2023-02-07,5837.52,Branch_19
203821,102874,savings,2023-05-07,14000.48,Branch_1
203822,102875,savings,2019-06-26,15915.58,Branch_7
203823,102876,checking,2021-06-13,10109.56,Branch_10
203824,102877,checking,2020-03-02,4711.16,Branch_16
203825,102878,checking,2024-03-21,6243.98,Branch_16
203826,102878,checking,2020-01-28,26854.7,Branch_2
203827,102879,savings,2019-08-06,5904.83,Branch_2
203828,102880,savings,2024-09-04,3811.92,Branch_13
203829,102881,savings,2020-02-03,12324.24,Branch_1
203830,102881,checking,2022-09-27,8849.14,Branch_8
203831,102882,checking,2020-04-14,17160.29,Branch_18
203832,102883,savings,2025-03-27,1449.94,Branch_19
203833,102884,checking,2022-07-20,13539.62,Branch_18
203834,102884,savings,2025-04-24,10367.87,Branch_15
203835,102885,checking,2025-04-13,25514.05,Branch_15
203836,102886,loan-linked,2020-08-14,3597.51,Branch_3
203837,102887,savings,2024-12-22,4215.39,Branch_12
203838,102887,checking,2025-08-13,9763.62,Branch_1
203839,102888,checking,2023-12-12,3098.22,Branch_7
203840,102889,checking,2022-12-29,10729.82,Branch_20
203841,102890,savings,2024-03-05,20143.42,Branch_10
203842,102891,savings,2021-06-01,3402.99,Branch_2
203843,102891,savings,2021-04-05,17820.05,Branch_1
203844,102892,checking,2019-03-11,22632.7,Branch_16
203845,102893,savings,2022-06-08,34223.53,Branch_16
203846,102893,checking,2022-10-03,24128.27,Branch_5
203847,102894,savings,2021-03-13,4554.3,Branch_19
203848,102895,checking,2024-01-04,12987.54,Branch_20
203849,102895,savings,2024-09-13,21464.89,Branch_8
203850,102896,savings,2025-01-11,17810.58,Branch_15
203851,102897,savings,2020-02-06,9506.5,Branch_6
203852,102898,savings,2021-02-21,6234.62,Branch_4
203853,102899,loan-linked,2022-08-31,1086.46,Branch_11
203854,102900,checking,2019-07-03,19155.35,Branch_20
203855,102901,checking,2019-12-02,2277.67,Branch_19
203856,102901,savings,2019-08-24,6973.2,Branch_20
203857,102902,savings,2024-01-08,21419.57,Branch_15
203858,102903,loan-linked,2023-04-23,1598.44,Branch_15
203859,102904,checking,2021-08-17,28802.1,Branch_11
203860,102905,checking,2021-06-05,9152.28,Branch_5
203861,102905,checking,2023-02-21,38644.01,Branch_18
203862,102906,savings,2021-06-27,5871.66,Branch_10
203863,102906,savings,2022-06-21,2198.02,Branch_14
203864,102907,savings,2021-08-10,23724.05,Branch_11
203865,102908,savings,2024-06-27,34526.14,Branch_5
203866,102909,savings,2021-07-14,44.79,Branch_5
203867,102910,savings,2025-05-15,12221.25,Branch_7
203868,102911,savings,2024-10-18,21789.62,Branch_6
203869,102911,savings,2019-05-12,107623.88,Branch_10
203870,102912,checking,2019-08-18,8284.43,Branch_19
203871,102912,checking,2023-01-01,8553.64,Branch_12
203872,102913,savings,2025-07-30,6583.92,Branch_19
203873,102914,savings,2020-03-26,1974.04,Branch_17
203874,102914,checking,2020-11-09,8597.33,Branch_3
203875,102915,checking,2025-02-19,46600.11,Branch_13
203876,102916,savings,2023-10-02,7256.26,Branch_4
